
"Gas","NFR/CRF Group","Source","Activity","Units","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"PM10 (Particulate Matter < 10&micro;m)","1A1a","Power stations","Sewage gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0188885695047471","0.0195474376467801","0.0223778884531306","0.0232418995903171","0.0232418995903171","0.0267411446959225","0.0255531293822911","0.0290739747663261","0.0290739747663261","0.0288795722604591","0.0273243522135234","0.0290739747663261","0.026006735229314","0.0257086513869846","0.0260391356469585","0.0243003132333706","0.0268145856425834","0.0330073854683677","0.031516966256721","0.0349643706940951","0.0388437807000626","0.042721030678187","0.0512531406579038","0.0549035877125168","0.0523201944123292","0.0542642194709988","0.0595195672129358","0.0633622567455728","0.06732158778173","0.0685312033737911","0.0702786658987508","0.0742876775752962","0.0755772141975471"
"PM10 (Particulate Matter < 10&micro;m)","1A1a","Power stations","OPG","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0.00639296039165207","0.0129587034965921","0.0111444850070691","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PM10 (Particulate Matter < 10&micro;m)","1A1a","Power stations","Orimulsion","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0694203003525037","0.18721087449901","0.575964556473031","0.634188034367183","0.597948717948718","0.627222140905982","0.489230769208327","0.105861013666033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PM10 (Particulate Matter < 10&micro;m)","1A1a","Power stations","Petroleum coke","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01169092258247","0","0","0","0","0","0","0","0.0112237773168519","0.0159788248672912","0.0153060378282907","0.0286209046605069","0.0470799911111243","0.0223559501450804","0.00410537088738397","0.0179376124861165","0.00531202706552966","0","0.00132426188456162","0","0","0","0","0"
"PM10 (Particulate Matter < 10&micro;m)","1A1a","Power stations","Straw","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000482260123225407","0.000482260123196059","0.00186084181950217","0.00482260123159104","0.00482260123306212","0.00482215407811722","0.017622733203176","0.011285930575082","0.0114748749660624","0.00620740257048832","0.00140282565128498","0.0027053030230782","0.00763502814462585","0.012473124400318","0.000506498190549937","0.0183451969056571","0.0140800334305098","0.0146232806786666","0.00893783943020724","0.0238660623667335","0.0142730962489271"
"PM10 (Particulate Matter < 10&micro;m)","1A1a","Power stations","Wood","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.115201656030383","1.39170806880453","1.36867662659831","1.44679571894539","1.37356885177601","0.799764692101004","0.739804109922549","0.855111914564445","1.19252929211373","1.07044143340365","0.995277818913577","0.960573977957452","1.07424519780852","0.828415684821383","0.657567755517822","0.597404226297668","0.649931877297455"
"PM10 (Particulate Matter < 10&micro;m)","1A1a","Power stations","Slurry","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.172615899740641","0.157080468763984","0.192051171415143","0.0997975627759783","0.15369208258389","0.0366329298338472","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PM10 (Particulate Matter < 10&micro;m)","1A1a","Power stations","MSW","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0128282099282974","0.0126675855486938","0.00974474374112614","0.00958366277859688","0.0114808436232642","0.0164521665662337","0.0260459594108635","0.0274869918976373","0.0266054546129648","0.0356496127603256","0.051584171099323","0.022199868121408","0.0224165683787048","0.0406630562459977","0.0235292107383642","0.022626876772156","0.0244518978219504","0.0268223292541994","0.0285278323335372","0.0280136761129463","0.0305376134557362","0.0327522825701247","0.0385726787143236","0.0420796005395166","0.0398992618761666","0.0391477343049859","0.0441170270532766","0.0586076649813519","0.0511854483497788","0.0651358576892877","0.0760992192232588","0.10599759045168","0.126456939670706"
"PM10 (Particulate Matter < 10&micro;m)","1A1a","Power stations","Scrap tyres","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01264032","0.01264032","0.01966272","0.02153536","0.01544928","0.011704","0.00381319608987856","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PM10 (Particulate Matter < 10&micro;m)","1A1a","Power stations","Sour gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0460817641416114","0.117469820821422","0.131946346247204","0.136311405440474","0.140013417667678","0.022781825614463","0.0140869868444461","0.0124581087802956","0.00700979249675785","0.00368463451752656","0.00339255983016165","0.00183108361694155","0.00195465367698055","0.00240942644978535","0.000448491971090936","9.0792601836776e-05","0","0.000438366255973738","0","0","0","0","0","0","0","0","0","0","0.00582482734550743"
"PM10 (Particulate Matter < 10&micro;m)","1A1a","Power stations","Waste oils","kilotonne","0.0304351506020756","0.0297357896946237","0.0288292107405193","0.0306941731603912","0.0270678573439737","0.0256950377849013","0.0261612783898693","0.0266534212506688","0.0264462032040164","0.0266793235065004","0.0232084212250722","0.0216801881310105","0.021421165572695","0.021188045270211","0.021188045270211","0.0211362407585479","0.0207995114327377","0.0214470678285265","0.0219910152009891","0.0217319926426736","0.0217590974402509","0.0205230466003724","0.021700086635853","0.0227105961868564","0.0216594320279886","0.0185435289312587","0.0229251163038434","0.374708983090505","0.345016194517585","0.250203500082057","0.23114511105098","0.173768330873695","0.113948268947092","0.123374664968445","0.117378273930401","0.10133810415896","0","0","0","0.0365728860757336","0.0509001379024614","0.0442195939873644","0.0394533517912102","0.0342666048390351","0.0336396006453489","0.028881861172283","0.023850619147335","0.0328180078910855","0.025009827499139","0.0255425429716994","0.0191087185804187"
"PM10 (Particulate Matter < 10&micro;m)","1A1a","Power stations","Poultry litter","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00307288232840909","0.00839397470521212","0.0196350249471818","0.0196350249471818","0.0196350249471818","0.0207148186370318","0.0228974720895772","0.0841449431857432","0.0615937362210742","0.0628101981174779","0.0440895201488141","0.0371985100201795","0.044844440848036","0.0261258725592686","0.00188155374115506","0.00391038391127454","0.00453592874321326","0.00200425141543512","0.00362575730188853","0.00215747122803815","0.00343319363961541","0.00300220103392141","0.00806367293051283","0.00814335828867924","0.0213681071304612","0.00753797112937997","0.0150936326439012","0.011365122981439","0.0102877246443165"
"PM10 (Particulate Matter < 10&micro;m)","1A1a","Power stations","Liquid bio-fuels","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0636134936788574","0.510294033441307","0.395960214148939","0.163761361940667","0.100214800591848","0.0287373765623301","0.0842757429029209","0.0578094565708198","0.0271019553380601","0.0180480410419298","0.00555328089832173","0.00896313250632565","0.00221582005504333","0.00356395125253799","0.000835934641466195","0.00118774131315218","0"
"PM10 (Particulate Matter < 10&micro;m)","1A1a","Heat supply","Landfill gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0106418309457581","0.0124196427037553","0.0141589825106439","0.0150283937174379","0.0130411681019089","0.00621008004852805","0.00782470086114534","0.0062514805821849","0.00687248858703771","0.00641708271681231","0.0056304725773321","0.0056304725773321","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072"
"PM10 (Particulate Matter < 10&micro;m)","1A1a","Heat supply","Sewage gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00762074850335615","0.00732218935056181","0.00747369633666332","0.00939612111690331","0.00939612111690331","0.00734409466608534","0.0112537450618543","0.0126361628813527","0.0126361628813527","0.0125713620460637","0.0116857506304476","0.0117073509088772","0.0104286144258412","0.0106618974328815","0.0115410287649688","0.0113466262591019","0.0113466262591019","0.0114287073171346","0.00953436289885315","0.0106878177669971","0.0107418184630713","0.0110053418599132","0.0124741607931303","0.0138932990859591","0.0137658574432241","0.0147551501953026","0.0146341886360965","0.0156861221956211","0.0162174890449908","0.0173536636903911","0.017675507838993","0.019407850169052","0.0194294504474817"
"PM10 (Particulate Matter < 10&micro;m)","1A1b","Refineries - combustion","Fuel oil","kilotonne","3.33106058023864","3.11703312048131","3.25090357793571","3.58227427817775","3.49137458484452","3.10876951199647","2.95589275502695","2.82119593672407","3.04348700496624","3.19388467939032","3.17653110157215","2.69063092266361","2.66336101466364","2.21960523902778","2.09317202920975","1.87914456945241","1.82956291854338","1.67255435733144","1.68412340921021","1.7204832865435","1.7361841426647","1.90393539490693","1.95434340666445","2.01879955284619","2.08821386411884","1.96673881939171","1.94070845266446","1.94393125997355","1.85104830060396","1.47358734304852","0.831571980559233","0.937858155631953","0.808591399089976","0.665879803165574","0.66233144346582","0.504664970217289","0.561496937566307","0.585423397503026","0.30800868809777","0.308405369582969","0.185655482744479","0.249378334159073","0.198241640067664","0.183665565708566","0.0783305932366942","0.12083017306141","0.139864861943043","0.0855825748595811","0.221238041113048","0.0441962046172826","0.0456846218551786"
"PM10 (Particulate Matter < 10&micro;m)","1A1b","Refineries - combustion","Gas oil","kilotonne","0.1585674246397","0.155967958662","0.2027583462606","0.2053578122383","0.2261535400599","0.28724099053585","0.26384579673655","0.25994659777","0.2495487338592","0.20925701120485","0.2261535400599","0.2521481998369","0.1715647545282","0.0948805081860501","0.0779839793310001","0.0688858484090501","0.0584879844982501","0.0909813092195001","0.10267890611915","0.0896815762306501","0.0883818432418002","0.0857823772641002","0.0857823772641002","0.0922810422083502","0.11047730405225","0.13127303187385","0.1507690267066","0.199249067190706","0.2105567441937","0.152729091582844","0.181419701813996","0.042189481699649","0.030578405551282","0.102578033947981","0.11861864992598","0.10268105508758","0.0382569455603165","0","0","0","0","0.00040113644304855","3.58056300143006e-05","0","0","0","9.40407608544464e-06","6.43570286075417e-06","1.71696365821099e-05","5.60918187254312e-06","8.10150084269186e-06"
"PM10 (Particulate Matter < 10&micro;m)","1A1b","Refineries - combustion","LPG","kilotonne","0.00117587371549355","0.00136294453386752","0.00176381057324033","0.00211122780736342","0.00205777900211371","0.00189743258636459","0.00203105459948886","0.00208450340473857","0.000454314844622507","0.000320692831498241","0.000213795220998827","8.01732078745602e-05","0.000213795220998827","0.00085518088399531","0.0012025981181184","0.000988802897119575","0.000213795220998827","0.000267244026248534","0.000186803574347725","0.000218872857497549","0.000217017623811906","0.000214294177761523","0.000203351496343913","0.000163228331146011","7.56868798051336e-05","0.000112162484530499","0.000125542660311896","0.000138081383077259","0.000474195136729903","0.000483474347400943","0.000390483978718921","0.000354957241140524","5.79289106922962e-05","9.40987987938103e-05","0.000114981336181635","0.000204215752119105","0.000355888481137191","0.000361826649601878","3.06192511692537e-05","3.64043680470775e-05","2.94572490664783e-05","0.000100224675669849","8.63872330019034e-05","5.36280316967747e-05","9.01923967345183e-05","5.83169776117965e-05","7.47177197227671e-05","5.73853635518589e-05","0.000180984474166627","5.07553407645907e-05","7.33073028701725e-05"
"PM10 (Particulate Matter < 10&micro;m)","1A1b","Refineries - combustion","Refinery miscellaneous","kilotonne","0.0394847129649292","0.0394847129649292","0.0394847129649292","0.0394847129649292","0.0394847129649292","0.0394847129649292","0.0394847129649292","0.0394847129649292","0.0394847129649292","0.013507928119581","0.00311721418144178","0.00415628557525571","0.00727349975669749","0.0353284273896735","0.0415628557525571","0.0446800699339989","0.0488363555092546","0.0457191413278128","0.0322112132082317","0.0311721418144178","0.0218204992700925","0.0446800699339989","0.0477972841154407","0.0602661408412078","0.0602661408412078","0.0332502846020457","0.0561098552659521","0","0","0","0.015814666613848","0.0267021683780223","0.00630677304110342","0","0","0","0","0","0","0","0","0","0","0.0465875583053593","0","0.0363360678992042","0","0","0","0","0"
"PM10 (Particulate Matter < 10&micro;m)","1A1b","Refineries - combustion","Naphtha","kilotonne","0.252004308424644","0.252004308424644","0.252004308424644","0.252004308424644","0.252004308424644","0.252004308424644","0.252004308424644","0.252004308424644","0.252004308424644","0.223085781228374","0.172134090453992","0.112919963337819","0.114297036061451","0.0633453452870691","0.0509516907743816","0.0358038908144303","0.0578370543925413","0.0509516907743816","0.0413121817089581","0.0289185271962707","0.151467066809481","0.156975357704009","0.155598284980377","0.150089994085849","0.137696339573162","0.115663175995051","0.115663175995051","0.139073412296794","0.139073412296794","0.147410926815043","0.115990455603995","0.109120171406165","0.0682836180644107","0.0522369892937402","0.0593934080625457","0.0462187576470467","0.078220816427076","0.0795343348828088","0.0548668075995166","0.00906777086427218","0.0925183564343377","0.0804869038963217","0.175032777976725","0.0915316046427355","0.157321981784126","0.0891748413165734","0.0476676981933858","0.0531622140620191","0.0986084420867225","0.0134142282726515","0"
"PM10 (Particulate Matter < 10&micro;m)","1A1b","Refineries - combustion","Natural gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00196358692661515","0.000749263432524203","0.000206693360696332","0.000258366700870415","0.000284203370957457","0.000284203370957457","0.000258366700870415","0.000239840414037552","0.000246012777634106","0.00171062648247371","0.00215944549256604","0.00170445411887716","0.00216649962239068","0.00262325452853572","0.00275287416406337","0.00330926864763464","0.00373543194696551","0.00409241916839942","0.00435149249398105","0.00341520684928854","0.00275484394899415","0.00303327171950154","0.00377835213619979","0.00696365121496209","0.00725105341135433","0.00386563272117542","0.00454148309938519","0.00389030873842596","0.00702396387027122","0.00741006192264451","0.00712656397697127","0.00838345084560666","0.00588994389300028","0.00813848315643095","0.00519608788001157","0.0169773437749824","0.00561871708714052","0.00796804693434012"
"PM10 (Particulate Matter < 10&micro;m)","1A1b","Refineries - combustion","OPG","kilotonne","0.113334893666757","0.13454856042341","0.129860457272768","0.138299042943923","0.1363065991049","0.117788591659866","0.136072193947369","0.133259332056983","0.135368978474771","0.126461582488552","0.114741324611949","0.100091002266195","0.106771549255859","0.108412385358583","0.108881195673648","0.113686501403055","0.131735698533025","0.129743254694002","0.142630850255116","0.149221151259129","0.151812570250275","0.147981565263847","0.146317997336546","0.1560074807208","0.150896808097987","0.161442069214073","0.170599473413668","0.160903349365919","0.152663711505164","0.151007676142008","0.124596063946458","0.0918826045240612","0.0697114664060165","0.0522511303870486","0.0725572454899716","0.0582516491597653","0.107270236998461","0.0971543836573805","0.0941863345457786","0.108115149871026","0.0751623351313554","0.112449514851012","0.0963075666065703","0.0899965804131636","0.0859684324578855","0.0646580618522001","0.0983576683659939","0.0685986599045052","0.165965383209075","0.0515823004610952","0.0704321187798364"
"PM10 (Particulate Matter < 10&micro;m)","1A1b","Refineries - combustion","Petrol","kilotonne","0.00100016","0.00100016","0.00100016","0.00100016","0.00100016","0.00100016","0.00100016","0.00100016","0.00100016","0.00100016","0","0","0.00100016","0","0.00100016","0","0","0","0","0","0","0","0","0","0","0","0.00200032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PM10 (Particulate Matter < 10&micro;m)","1A1b","Refineries - combustion","Petroleum coke","kilotonne","0.335971441966523","0.366771469430901","0.405711712012875","0.439311742630042","0.42687049394163","0.409608621969957","0.446585975924463","0.4312003948103","0.463905579399141","0.518543347639484","0.481430901287553","0.501018025751072","0.632973390557939","0.791732188841201","0.909254935622316","0.913378540772531","0.922656652360514","0.947398283261801","1.02368497854077","1.04017939914163","1.00615965665236","1.07523004291845","1.07935364806867","1.1030643776824","0.977294420600858","1.18244377682403","1.15151673819742","1.21955622317597","1.22780343347639","1.201","1.111","0.905","0.97185","0.993","0.9544","1.036","0.91274525686901","0.752603533895267","0.800688034877569","1.12998059192512","0.719703674166363","0.936154933529613","0.782104577238161","0.754728107989454","0.587413030767661","0.620018860725642","0.653703779010039","0.780021150364755","0.68583065065796","0.521188183005615","0.51848415334458"
"PM10 (Particulate Matter < 10&micro;m)","1A1c","Coke production","Blast furnace gas","kilotonne","0.0094505419008","0.007332316992","0.0046438007616","0.0035032181184","0.003666158496","0.002851456608","0.0039920392512","0.0042364498176","0.0041549796288","0.004480860384","0.0014664633984","0.0021182249088","0.0023626354752","0.002851456608","0.0023626354752","0.0026070460416","0.0026885162304","0.002851456608","0.00325806624","0.00342208152","0.00324972648","0.00294115536","0.00273266136","0.0027243216","0.00290223648","0.00296895456","0.00311907024","0.00316076904","0.0030162132","0.00301065336","0.00293837544","0.00180416808","0.0014164526376","0.00120092544","0.00082563624","0.0007916656176","0.0014911768872","0.0019530883944","0.001775256912","0.0014063059296","0.0020341230624","0.0018273526128","0.0018672444648","0.0020885816952","0.00197652312","0.0017826792984","0.0017577990144","0.0015818022792","0.0016795998648","0.0015586455456","0.0014863676256"
"PM10 (Particulate Matter < 10&micro;m)","1A1c","Coke production","Coke oven gas","kilotonne","0.0324706464364325","0.0336344688893512","0.0307831038797003","0.0360203049178346","0.0308412950023463","0.0327616020496622","0.032063308577911","0.0288046057097385","0.0244984626339392","0.0257786673321498","0.0211815686431208","0.018272012510824","0.0172827634258431","0.0167008521993837","0.0130930025953357","0.017399145671135","0.0169336166899675","0.0165844699540918","0.0155948502250176","0.0148780510231802","0.015298996814841","0.0139666636723675","0.0121359465973145","0.0108989219359717","0.0112384584","0.0105662232","0.0125930376","0.0124060248","0.014379768","0.0133511976","0.014038596","0.011928384","0.010790082576","0.0112864752","0.0109326672","0.010918792872","0.010820484792","0.01068462252","0.010991904768","0.009824970168","0.009756786312","0.009683396424","0.009643845744","0.009207322488","0.009413718912","0.008048803464","0.00396416592","0.003906444672","0.003783875472","0.003910564008","0.002687576112"
"PM10 (Particulate Matter < 10&micro;m)","1A1c","Coke production","Colliery methane","kilotonne","0.000518446656","0.00037031904","0.000148127616","0.000148127616","0.000148127616","0.000222191424","0.000222191424","0.00037031904","0.000296255232","0.000222191424","0.00037031904","0.000518446656","0.000444382848","0.000296255232","7.4063808e-05","0.000296255232","7.4063808e-05","7.4063808e-05","7.32888e-05","7.32888e-05","7.32888e-05","7.32888e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PM10 (Particulate Matter < 10&micro;m)","1A1c","Coke production","Natural gas","kilotonne","8.66238717570732e-06","1.74000994572904e-05","2.71923632211335e-05","2.88495155503992e-05","2.92261410797778e-05","2.76443138563878e-05","3.28417461618122e-05","3.64573512438466e-05","3.35949972205693e-05","4.05249069611352e-05","3.39716227499479e-05","3.08079683031679e-05","2.74936636446364e-05","2.93767912915293e-05","3.38209725381965e-05","3.38209725381965e-05","3.1561219361925e-05","3.50261742322079e-05","3.35955798078304e-05","3.51942677919533e-05","3.49398142382103e-05","3.22950394220327e-05","3.57468689440215e-05","4.00365960268208e-05","5.22452261306533e-05","3.02472361809045e-05","6.32442211055276e-05","4.12462311557789e-05","1.92482412060301e-05","3.57467336683417e-05","4.67457286432161e-05","2.47477386934673e-05","0","2.74974874371859e-06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
